"State","Year.Month","Report.Number"
"CA",2004-07-01,119
"CA",2004-08-01,131
"CA",2004-09-01,96
"CA",2004-10-01,105
"CA",2004-11-01,58
"CA",2004-12-01,88
"CA",2005-01-01,87
"CA",2005-02-01,85
"CA",2005-03-01,112
"CA",2005-04-01,79
"CA",2005-05-01,89
"CA",2005-06-01,131
"CA",2005-07-01,108
"CA",2005-08-01,125
"CA",2005-09-01,114
"CA",2005-10-01,144
"CA",2005-11-01,113
"CA",2005-12-01,95
"CA",2006-01-01,127
"CA",2006-02-01,107
"CA",2006-03-01,148
"CA",2006-04-01,138
"CA",2006-05-01,201
"CA",2006-06-01,182
"CA",2006-07-01,205
"CA",2006-08-01,187
"CA",2006-09-01,164
"CA",2006-10-01,140
"CA",2006-11-01,146
"CA",2006-12-01,89
"CA",2007-01-01,114
"CA",2007-02-01,120
"CA",2007-03-01,167
"CA",2007-04-01,158
"CA",2007-05-01,140
"CA",2007-06-01,161
"CA",2007-07-01,184
"CA",2007-08-01,193
"CA",2007-09-01,168
"CA",2007-10-01,158
"CA",2007-11-01,119
"CA",2007-12-01,93
"CA",2008-01-01,120
"CA",2008-02-01,111
"CA",2008-03-01,133
"CA",2008-04-01,126
"CA",2008-05-01,145
"CA",2008-06-01,138
"CA",2008-07-01,181
"CA",2008-08-01,162
"CA",2008-09-01,140
"CA",2008-10-01,161
"CA",2008-11-01,111
"CA",2008-12-01,74
"CA",2009-01-01,104
"CA",2009-02-01,116
"CA",2009-03-01,141
"CA",2009-04-01,151
"CA",2009-05-01,95
"CA",2009-06-01,146
"CA",2009-07-01,139
"CA",2009-08-01,126
"CA",2009-09-01,134
"CA",2009-10-01,108
"CA",2009-11-01,86
"CA",2009-12-01,73
"CA",2010-01-01,92
"CA",2010-02-01,96
"CA",2010-03-01,114
"CA",2010-04-01,108
"CA",2010-05-01,113
"CA",2010-06-01,118
"CA",2010-07-01,125
"CA",2010-08-01,132
"CA",2010-09-01,131
"CA",2010-10-01,112
"CA",2010-11-01,75
"CA",2010-12-01,80
"CA",2011-01-01,100
"CA",2011-02-01,81
"CA",2011-03-01,121
"CA",2011-04-01,123
"CA",2011-05-01,110
"CA",2011-06-01,115
"CA",2011-07-01,131
"CA",2011-08-01,145
"CA",2011-09-01,118
"CA",2011-10-01,102
"CA",2011-11-01,91
"CA",2011-12-01,77
"CA",2012-01-01,85
"CA",2012-02-01,84
"CA",2012-03-01,99
"CA",2012-04-01,101
"CA",2012-05-01,118
"CA",2012-06-01,135
"CA",2012-07-01,119
"CA",2012-08-01,123
"CA",2012-09-01,100
"CA",2012-10-01,126
"CA",2012-11-01,106
"CA",2012-12-01,76
"CA",2013-01-01,107
"CA",2013-02-01,86
"CA",2013-03-01,112
"CA",2013-04-01,127
"CA",2013-05-01,151
"CA",2013-06-01,140
"CA",2013-07-01,148
"CA",2013-08-01,149
"CA",2013-09-01,113
"CA",2013-10-01,123
"CA",2013-11-01,89
"CA",2013-12-01,82
"CA",2014-01-01,133
"CA",2014-02-01,109
"CA",2014-03-01,122
"CA",2014-04-01,104
"CA",2014-05-01,132
"CA",2014-06-01,141
"CA",2014-07-01,129
"CA",2014-08-01,125
"CA",2014-09-01,138
"CA",2014-10-01,115
"CA",2014-11-01,104
"CA",2014-12-01,105
"CA",2015-01-01,112
"CA",2015-02-01,94
"CA",2015-03-01,122
"CA",2015-04-01,112
"CA",2015-05-01,88
"CA",2015-06-01,132
"CA",2015-07-01,143
"CA",2015-08-01,139
"CA",2015-09-01,141
"CA",2015-10-01,127
"CA",2015-11-01,109
"CA",2015-12-01,117
"CA",2016-01-01,104
"CA",2016-02-01,104
"CA",2016-03-01,130
"CA",2016-04-01,134
"CA",2016-05-01,140
"CA",2016-06-01,143
"CA",2016-07-01,151
"CA",2016-08-01,144
"CA",2016-09-01,55
"CO",2000-01-01,17
"CO",2000-02-01,13
"CO",2000-03-01,17
"CO",2000-04-01,19
"CO",2000-05-01,17
"CO",2000-06-01,17
"CO",2000-07-01,26
"CO",2000-08-01,21
"CO",2000-09-01,32
"CO",2000-10-01,45
"CO",2000-11-01,17
"CO",2000-12-01,15
"CO",2001-01-01,31
"CO",2001-02-01,21
"CO",2001-03-01,40
"CO",2001-04-01,21
"CO",2001-05-01,51
"CO",2001-06-01,27
"CO",2001-07-01,27
"CO",2001-08-01,27
"CO",2001-09-01,29
"CO",2001-10-01,34
"CO",2001-11-01,27
"CO",2001-12-01,17
"CO",2002-01-01,27
"CO",2002-02-01,22
"CO",2002-03-01,15
"CO",2002-04-01,33
"CO",2002-05-01,35
"CO",2002-06-01,38
"CO",2002-07-01,44
"CO",2002-08-01,31
"CO",2002-09-01,29
"CO",2002-10-01,18
"CO",2002-11-01,20
"CO",2002-12-01,18
"CO",2003-01-01,30
"CO",2003-02-01,26
"CO",2003-03-01,30
"CO",2003-04-01,27
"CO",2003-05-01,33
"CO",2003-06-01,30
"CO",2003-07-01,36
"CO",2003-08-01,54
"CO",2003-09-01,38
"CO",2003-10-01,29
"CO",2003-11-01,19
"CO",2003-12-01,19
"CO",2004-01-01,23
"CO",2004-02-01,21
"CO",2004-03-01,36
"CO",2004-04-01,29
"CO",2004-05-01,29
"CO",2004-06-01,26
"CO",2004-07-01,36
"CO",2004-08-01,40
"CO",2004-09-01,29
"CO",2004-10-01,29
"CO",2004-11-01,22
"CO",2004-12-01,30
"CO",2005-01-01,31
"CO",2005-02-01,11
"CO",2005-03-01,26
"CO",2005-04-01,22
"CO",2005-05-01,25
"CO",2005-06-01,21
"CO",2005-07-01,27
"CO",2005-08-01,29
"CO",2005-09-01,17
"CO",2005-10-01,18
"CO",2005-11-01,21
"CO",2005-12-01,20
"CO",2006-01-01,23
"CO",2006-02-01,27
"CO",2006-03-01,36
"CO",2006-04-01,33
"CO",2006-05-01,49
"CO",2006-06-01,52
"CO",2006-07-01,41
"CO",2006-08-01,45
"CO",2006-09-01,38
"CO",2006-10-01,37
"CO",2006-11-01,35
"CO",2006-12-01,19
"CO",2007-01-01,38
"CO",2007-02-01,33
"CO",2007-03-01,31
"CO",2007-04-01,46
"CO",2007-05-01,45
"CO",2007-06-01,48
"CO",2007-07-01,39
"CO",2007-08-01,55
"CO",2007-09-01,33
"CO",2007-10-01,38
"CO",2007-11-01,28
"CO",2007-12-01,23
"CO",2008-01-01,40
"CO",2008-02-01,32
"CO",2008-03-01,29
"CO",2008-04-01,35
"CO",2008-05-01,26
"CO",2008-06-01,39
"CO",2008-07-01,36
"CO",2008-08-01,56
"CO",2008-09-01,38
"CO",2008-10-01,24
"CO",2008-11-01,26
"CO",2008-12-01,19
"CO",2009-01-01,39
"CO",2009-02-01,25
"CO",2009-03-01,30
"CO",2009-04-01,29
"CO",2009-05-01,32
"CO",2009-06-01,46
"CO",2009-07-01,33
"CO",2009-08-01,32
"CO",2009-09-01,41
"CO",2009-10-01,26
"CO",2009-11-01,35
"CO",2009-12-01,21
"CO",2010-01-01,30
"CO",2010-02-01,24
"CO",2010-03-01,30
"CO",2010-04-01,29
"CO",2010-05-01,29
"CO",2010-06-01,35
"CO",2010-07-01,37
"CO",2010-08-01,47
"CO",2010-09-01,29
"CO",2010-10-01,33
"CO",2010-11-01,24
"CO",2010-12-01,29
"CO",2011-01-01,38
"CO",2011-02-01,19
"CO",2011-03-01,29
"CO",2011-04-01,32
"CO",2011-05-01,24
"CO",2011-06-01,44
"CO",2011-07-01,46
"CO",2011-08-01,46
"CO",2011-09-01,37
"CO",2011-10-01,37
"CO",2011-11-01,30
"CO",2011-12-01,12
"CO",2012-01-01,25
"CO",2012-02-01,26
"CO",2012-03-01,43
"CO",2012-04-01,29
"CO",2012-05-01,30
"CO",2012-06-01,44
"CO",2012-07-01,27
"CO",2012-08-01,32
"CO",2012-09-01,36
"CO",2012-10-01,44
"CO",2012-11-01,24
"CO",2012-12-01,21
"CO",2013-01-01,26
"CO",2013-02-01,26
"CO",2013-03-01,22
"CO",2013-04-01,29
"CO",2013-05-01,32
"CO",2013-06-01,33
"CO",2013-07-01,35
"CO",2013-08-01,48
"CO",2013-09-01,28
"CO",2013-10-01,22
"CO",2013-11-01,19
"CO",2013-12-01,21
"CO",2014-01-01,18
"CO",2014-02-01,26
"CO",2014-03-01,38
"CO",2014-04-01,31
"CO",2014-05-01,30
"CO",2014-06-01,36
"CO",2014-07-01,40
"CO",2014-08-01,32
"CO",2014-09-01,39
"CO",2014-10-01,27
"CO",2014-11-01,29
"CO",2014-12-01,25
"CO",2015-01-01,26
"CO",2015-02-01,26
"CO",2015-03-01,45
"CO",2015-04-01,23
"CO",2015-05-01,21
"CO",2015-06-01,34
"CO",2015-07-01,46
"CO",2015-08-01,28
"CO",2015-09-01,37
"CO",2015-10-01,21
"CO",2015-11-01,26
"CO",2015-12-01,37
"CO",2016-01-01,40
"CO",2016-02-01,24
"CO",2016-03-01,36
"CO",2016-04-01,39
"CO",2016-05-01,44
"CO",2016-06-01,45
"CO",2016-07-01,43
"CO",2016-08-01,61
"CO",2016-09-01,11
"CT",2000-01-01,23
"CT",2000-02-01,30
"CT",2000-03-01,29
"CT",2000-04-01,19
"CT",2000-05-01,27
"CT",2000-06-01,24
"CT",2000-07-01,17
"CT",2000-08-01,31
"CT",2000-09-01,30
"CT",2000-10-01,32
"CT",2000-11-01,32
"CT",2000-12-01,23
"CT",2001-01-01,31
"CT",2001-02-01,24
"CT",2001-03-01,17
"CT",2001-04-01,19
"CT",2001-05-01,21
"CT",2001-06-01,37
"CT",2001-07-01,36
"CT",2001-08-01,41
"CT",2001-09-01,25
"CT",2001-10-01,28
"CT",2001-11-01,33
"CT",2001-12-01,29
"CT",2002-01-01,32
"CT",2002-02-01,25
"CT",2002-03-01,34
"CT",2002-04-01,27
"CT",2002-05-01,34
"CT",2002-06-01,23
"CT",2002-07-01,29
"CT",2002-08-01,30
"CT",2002-09-01,28
"CT",2002-10-01,28
"CT",2002-11-01,24
"CT",2002-12-01,27
"CT",2003-01-01,31
"CT",2003-02-01,28
"CT",2003-03-01,23
"CT",2003-04-01,19
"CT",2003-05-01,22
"CT",2003-06-01,24
"CT",2003-07-01,25
"CT",2003-08-01,29
"CT",2003-09-01,18
"CT",2003-10-01,12
"CT",2003-11-01,19
"CT",2003-12-01,26
"CT",2004-01-01,21
"CT",2004-02-01,25
"CT",2004-03-01,35
"CT",2004-04-01,17
"CT",2004-05-01,20
"CT",2004-06-01,19
"CT",2004-07-01,22
"CT",2004-08-01,23
"CT",2004-09-01,12
"CT",2004-10-01,19
"CT",2004-11-01,18
"CT",2004-12-01,11
"CT",2005-01-01,22
"CT",2005-02-01,16
"CT",2005-03-01,20
"CT",2005-04-01,14
"CT",2005-05-01,17
"CT",2005-06-01,17
"CT",2005-07-01,24
"CT",2005-08-01,27
"CT",2005-09-01,18
"CT",2005-10-01,16
"CT",2005-11-01,15
"CT",2005-12-01,10
"CT",2006-01-01,20
"CT",2006-02-01,23
"CT",2006-03-01,17
"CT",2006-04-01,25
"CT",2006-05-01,29
"CT",2006-06-01,21
"CT",2006-07-01,32
"CT",2006-08-01,25
"CT",2006-09-01,17
"CT",2006-10-01,16
"CT",2006-11-01,16
"CT",2006-12-01,14
"CT",2007-01-01,12
"CT",2007-02-01,12
"CT",2007-03-01,25
"CT",2007-04-01,20
"CT",2007-05-01,21
"CT",2007-06-01,22
"CT",2007-07-01,17
"CT",2007-08-01,23
"CT",2007-09-01,23
"CT",2007-10-01,22
"CT",2007-11-01,10
"CT",2007-12-01,17
"CT",2008-01-01,21
"CT",2008-02-01,21
"CT",2008-03-01,8
"CT",2008-04-01,18
"CT",2008-05-01,25
"CT",2008-06-01,19
"CT",2008-07-01,15
"CT",2008-08-01,19
"CT",2008-09-01,18
"CT",2008-10-01,23
"CT",2008-11-01,16
"CT",2008-12-01,14
"CT",2009-01-01,15
"CT",2009-02-01,16
"CT",2009-03-01,31
"CT",2009-04-01,16
"CT",2009-05-01,14
"CT",2009-06-01,30
"CT",2009-07-01,22
"CT",2009-08-01,22
"CT",2009-09-01,15
"CT",2009-10-01,17
"CT",2009-11-01,16
"CT",2009-12-01,9
"CT",2010-01-01,10
"CT",2010-02-01,9
"CT",2010-03-01,11
"CT",2010-04-01,5
"CT",2010-05-01,13
"CT",2010-06-01,18
"CT",2010-07-01,21
"CT",2010-08-01,15
"CT",2010-09-01,18
"CT",2010-10-01,13
"CT",2010-11-01,14
"CT",2010-12-01,14
"CT",2011-01-01,9
"CT",2011-02-01,6
"CT",2011-03-01,16
"CT",2011-04-01,13
"CT",2011-05-01,7
"CT",2011-06-01,27
"CT",2011-07-01,17
"CT",2011-08-01,19
"CT",2011-09-01,14
"CT",2011-10-01,14
"CT",2011-11-01,9
"CT",2011-12-01,8
"CT",2012-01-01,17
"CT",2012-02-01,18
"CT",2012-03-01,10
"CT",2012-04-01,21
"CT",2012-05-01,20
"CT",2012-06-01,18
"CT",2012-07-01,11
"CT",2012-08-01,26
"CT",2012-09-01,18
"CT",2012-10-01,22
"CT",2012-11-01,14
"CT",2012-12-01,11
"CT",2013-01-01,13
"CT",2013-02-01,5
"CT",2013-03-01,9
"CT",2013-04-01,15
"CT",2013-05-01,16
"CT",2013-06-01,12
"CT",2013-07-01,20
"CT",2013-08-01,17
"CT",2013-09-01,15
"CT",2013-10-01,12
"CT",2013-11-01,13
"CT",2013-12-01,18
"CT",2014-01-01,9
"CT",2014-02-01,17
"CT",2014-03-01,15
"CT",2014-04-01,26
"CT",2014-05-01,14
"CT",2014-06-01,28
"CT",2014-07-01,23
"CT",2014-08-01,22
"CT",2014-09-01,15
"CT",2014-10-01,15
"CT",2014-11-01,12
"CT",2014-12-01,19
"CT",2015-01-01,11
"CT",2015-02-01,7
"CT",2015-03-01,11
"CT",2015-04-01,20
"CT",2015-05-01,20
"CT",2015-06-01,23
"CT",2015-07-01,26
"CT",2015-08-01,18
"CT",2015-09-01,22
"CT",2015-10-01,18
"CT",2015-11-01,17
"CT",2015-12-01,8
"CT",2016-01-01,20
"CT",2016-02-01,17
"CT",2016-03-01,21
"CT",2016-04-01,12
"CT",2016-05-01,23
"CT",2016-06-01,22
"CT",2016-07-01,22
"CT",2016-08-01,34
"CT",2016-09-01,7
"DC",2000-01-01,1
"DC",2000-02-01,0
"DC",2000-03-01,1
"DC",2000-04-01,1
"DC",2000-05-01,0
"DC",2000-06-01,0
"DC",2000-07-01,0
"DC",2000-08-01,1
"DC",2000-09-01,0
"DC",2000-10-01,2
"DC",2000-11-01,0
"DC",2000-12-01,0
"DC",2001-01-01,0
"DC",2001-02-01,0
"DC",2001-03-01,0
"DC",2001-04-01,0
"DC",2001-05-01,0
"DC",2001-06-01,3
"DC",2001-07-01,0
"DC",2001-08-01,3
"DC",2001-09-01,0
"DC",2001-10-01,0
"DC",2001-11-01,1
"DC",2001-12-01,1
"DC",2002-01-01,1
"DC",2002-02-01,0
"DC",2002-03-01,0
"DC",2002-04-01,1
"DC",2002-05-01,0
"DC",2002-06-01,1
"DC",2002-07-01,0
"DC",2002-08-01,0
"DC",2002-09-01,1
"DC",2002-10-01,0
"DC",2002-11-01,0
"DC",2002-12-01,1
"DC",2003-01-01,1
"DC",2003-02-01,0
"DC",2003-03-01,1
"DC",2003-04-01,0
"DC",2003-05-01,1
"DC",2003-06-01,3
"DC",2003-07-01,0
"DC",2003-08-01,1
"DC",2003-09-01,0
"DC",2003-10-01,1
"DC",2003-11-01,1
"DC",2003-12-01,0
"DC",2004-01-01,2
"DC",2004-02-01,1
"DC",2004-03-01,2
"DC",2004-04-01,1
"DC",2004-05-01,3
"DC",2004-06-01,0
"DC",2004-07-01,0
"DC",2004-08-01,1
"DC",2004-09-01,0
"DC",2004-10-01,2
"DC",2004-11-01,1
"DC",2004-12-01,1
"DC",2005-01-01,0
"DC",2005-02-01,0
"DC",2005-03-01,0
"DC",2005-04-01,0
"DC",2005-05-01,0
"DC",2005-06-01,0
"DC",2005-07-01,0
"DC",2005-08-01,0
"DC",2005-09-01,1
"DC",2005-10-01,0
"DC",2005-11-01,2
"DC",2005-12-01,2
"DC",2006-01-01,1
"DC",2006-02-01,2
"DC",2006-03-01,1
"DC",2006-04-01,3
"DC",2006-05-01,0
"DC",2006-06-01,0
"DC",2006-07-01,1
"DC",2006-08-01,1
"DC",2006-09-01,0
"DC",2006-10-01,0
"DC",2006-11-01,0
"DC",2006-12-01,0
"DC",2007-01-01,0
"DC",2007-02-01,0
"DC",2007-03-01,1
"DC",2007-04-01,0
"DC",2007-05-01,0
"DC",2007-06-01,2
"DC",2007-07-01,1
"DC",2007-08-01,0
"DC",2007-09-01,1
"DC",2007-10-01,0
"DC",2007-11-01,1
"DC",2007-12-01,0
"DC",2008-01-01,0
"DC",2008-02-01,0
"DC",2008-03-01,0
"DC",2008-04-01,0
"DC",2008-05-01,1
"DC",2008-06-01,1
"DC",2008-07-01,0
"DC",2008-08-01,2
"DC",2008-09-01,0
"DC",2008-10-01,0
"DC",2008-11-01,0
"DC",2008-12-01,3
"DC",2009-01-01,1
"DC",2009-02-01,1
"DC",2009-03-01,0
"DC",2009-04-01,0
"DC",2009-05-01,0
"DC",2009-06-01,0
"DC",2009-07-01,0
"DC",2009-08-01,0
"DC",2009-09-01,1
"DC",2009-10-01,0
"DC",2009-11-01,0
"DC",2009-12-01,0
"DC",2010-01-01,0
"DC",2010-02-01,0
"DC",2010-03-01,0
"DC",2010-04-01,0
"DC",2010-05-01,1
"DC",2010-06-01,0
"DC",2010-07-01,0
"DC",2010-08-01,0
"DC",2010-09-01,0
"DC",2010-10-01,1
"DC",2010-11-01,0
"DC",2010-12-01,1
"DC",2011-01-01,1
"DC",2011-02-01,1
"DC",2011-03-01,0
"DC",2011-04-01,0
"DC",2011-05-01,1
"DC",2011-06-01,0
"DC",2011-07-01,0
"DC",2011-08-01,0
"DC",2011-09-01,0
"DC",2011-10-01,0
"DC",2011-11-01,0
"DC",2011-12-01,0
"DC",2012-01-01,0
"DC",2012-02-01,0
"DC",2012-03-01,0
"DC",2012-04-01,0
"DC",2012-05-01,0
"DC",2012-06-01,0
"DC",2012-07-01,0
"DC",2012-08-01,0
"DC",2012-09-01,0
"DC",2012-10-01,0
"DC",2012-11-01,0
"DC",2012-12-01,1
"DC",2013-01-01,0
"DC",2013-02-01,0
"DC",2013-03-01,0
"DC",2013-04-01,0
"DC",2013-05-01,0
"DC",2013-06-01,0
"DC",2013-07-01,1
"DC",2013-08-01,0
"DC",2013-09-01,0
"DC",2013-10-01,1
"DC",2013-11-01,0
"DC",2013-12-01,0
"DC",2014-01-01,0
"DC",2014-02-01,0
"DC",2014-03-01,0
"DC",2014-04-01,0
"DC",2014-05-01,0
"DC",2014-06-01,0
"DC",2014-07-01,0
"DC",2014-08-01,0
"DC",2014-09-01,1
"DC",2014-10-01,0
"DC",2014-11-01,0
"DC",2014-12-01,0
"DC",2015-01-01,0
"DC",2015-02-01,1
"DC",2015-03-01,1
"DC",2015-04-01,0
"DC",2015-05-01,1
"DC",2015-06-01,1
"DC",2015-07-01,0
"DC",2015-08-01,1
"DC",2015-09-01,1
"DC",2015-10-01,0
"DC",2015-11-01,1
"DC",2015-12-01,0
"DC",2016-01-01,0
"DC",2016-02-01,0
"DC",2016-03-01,2
"DC",2016-04-01,1
"DC",2016-05-01,1
"DC",2016-06-01,0
"DC",2016-07-01,0
"DC",2016-08-01,0
"DC",2016-09-01,0
"DE",2000-01-01,3
"DE",2000-02-01,4
"DE",2000-03-01,3
"DE",2000-04-01,3
"DE",2000-05-01,2
"DE",2000-06-01,3
"DE",2000-07-01,3
"DE",2000-08-01,1
"DE",2000-09-01,4
"DE",2000-10-01,1
"DE",2000-11-01,2
"DE",2000-12-01,2
"DE",2001-01-01,2
"DE",2001-02-01,1
"DE",2001-03-01,1
"DE",2001-04-01,4
"DE",2001-05-01,2
"DE",2001-06-01,2
"DE",2001-07-01,2
"DE",2001-08-01,3
"DE",2001-09-01,3
"DE",2001-10-01,4
"DE",2001-11-01,7
"DE",2001-12-01,3
"DE",2002-01-01,1
"DE",2002-02-01,2
"DE",2002-03-01,1
"DE",2002-04-01,3
"DE",2002-05-01,5
"DE",2002-06-01,5
"DE",2002-07-01,1
"DE",2002-08-01,2
"DE",2002-09-01,3
"DE",2002-10-01,2
"DE",2002-11-01,2
"DE",2002-12-01,3
"DE",2003-01-01,1
"DE",2003-02-01,6
"DE",2003-03-01,7
"DE",2003-04-01,0
"DE",2003-05-01,2
"DE",2003-06-01,7
"DE",2003-07-01,3
"DE",2003-08-01,2
"DE",2003-09-01,2
"DE",2003-10-01,5
"DE",2003-11-01,1
"DE",2003-12-01,1
"DE",2004-01-01,3
"DE",2004-02-01,2
"DE",2004-03-01,4
"DE",2004-04-01,4
"DE",2004-05-01,3
"DE",2004-06-01,3
"DE",2004-07-01,0
"DE",2004-08-01,4
"DE",2004-09-01,0
"DE",2004-10-01,1
"DE",2004-11-01,1
"DE",2004-12-01,0
"DE",2005-01-01,4
"DE",2005-02-01,1
"DE",2005-03-01,1
"DE",2005-04-01,2
"DE",2005-05-01,1
"DE",2005-06-01,4
"DE",2005-07-01,0
"DE",2005-08-01,4
"DE",2005-09-01,3
"DE",2005-10-01,0
"DE",2005-11-01,3
"DE",2005-12-01,0
"DE",2006-01-01,1
"DE",2006-02-01,2
"DE",2006-03-01,4
"DE",2006-04-01,2
"DE",2006-05-01,1
"DE",2006-06-01,2
"DE",2006-07-01,2
"DE",2006-08-01,2
"DE",2006-09-01,2
"DE",2006-10-01,0
"DE",2006-11-01,2
"DE",2006-12-01,0
"DE",2007-01-01,0
"DE",2007-02-01,2
"DE",2007-03-01,3
"DE",2007-04-01,3
"DE",2007-05-01,2
"DE",2007-06-01,3
"DE",2007-07-01,2
"DE",2007-08-01,7
"DE",2007-09-01,2
"DE",2007-10-01,1
"DE",2007-11-01,1
"DE",2007-12-01,2
"DE",2008-01-01,0
"DE",2008-02-01,3
"DE",2008-03-01,0
"DE",2008-04-01,0
"DE",2008-05-01,2
"DE",2008-06-01,1
"DE",2008-07-01,1
"DE",2008-08-01,1
"DE",2008-09-01,1
"DE",2008-10-01,2
"DE",2008-11-01,2
"DE",2008-12-01,0
"DE",2009-01-01,1
"DE",2009-02-01,1
"DE",2009-03-01,0
"DE",2009-04-01,2
"DE",2009-05-01,4
"DE",2009-06-01,0
"DE",2009-07-01,1
"DE",2009-08-01,0
"DE",2009-09-01,0
"DE",2009-10-01,1
"DE",2009-11-01,0
"DE",2009-12-01,0
"DE",2010-01-01,0
"DE",2010-02-01,0
"DE",2010-03-01,1
"DE",2010-04-01,5
"DE",2010-05-01,1
"DE",2010-06-01,2
"DE",2010-07-01,1
"DE",2010-08-01,1
"DE",2010-09-01,1
"DE",2010-10-01,0
"DE",2010-11-01,1
"DE",2010-12-01,0
"DE",2011-01-01,0
"DE",2011-02-01,0
"DE",2011-03-01,2
"DE",2011-04-01,1
"DE",2011-05-01,3
"DE",2011-06-01,2
"DE",2011-07-01,0
"DE",2011-08-01,0
"DE",2011-09-01,1
"DE",2011-10-01,2
"DE",2011-11-01,0
"DE",2011-12-01,3
"DE",2012-01-01,0
"DE",2012-02-01,4
"DE",2012-03-01,2
"DE",2012-04-01,1
"DE",2012-05-01,1
"DE",2012-06-01,1
"DE",2012-07-01,2
"DE",2012-08-01,1
"DE",2012-09-01,1
"DE",2012-10-01,2
"DE",2012-11-01,0
"DE",2012-12-01,2
"DE",2013-01-01,0
"DE",2013-02-01,1
"DE",2013-03-01,0
"DE",2013-04-01,1
"DE",2013-05-01,0
"DE",2013-06-01,2
"DE",2013-07-01,1
"DE",2013-08-01,4
"DE",2013-09-01,1
"DE",2013-10-01,1
"DE",2013-11-01,0
"DE",2013-12-01,0
"DE",2014-01-01,2
"DE",2014-02-01,2
"DE",2014-03-01,0
"DE",2014-04-01,1
"DE",2014-05-01,1
"DE",2014-06-01,2
"DE",2014-07-01,1
"DE",2014-08-01,1
"DE",2014-09-01,3
"DE",2014-10-01,1
"DE",2014-11-01,1
"DE",2014-12-01,2
"DE",2015-01-01,0
"DE",2015-02-01,3
"DE",2015-03-01,2
"DE",2015-04-01,4
"DE",2015-05-01,0
"DE",2015-06-01,1
"DE",2015-07-01,3
"DE",2015-08-01,2
"DE",2015-09-01,3
"DE",2015-10-01,1
"DE",2015-11-01,1
"DE",2015-12-01,0
"DE",2016-01-01,0
"DE",2016-02-01,0
"DE",2016-03-01,3
"DE",2016-04-01,2
"DE",2016-05-01,0
"DE",2016-06-01,1
"DE",2016-07-01,0
"DE",2016-08-01,2
"DE",2016-09-01,1
"FL",2000-01-01,55
"FL",2000-02-01,48
"FL",2000-03-01,71
"FL",2000-04-01,76
"FL",2000-05-01,81
"FL",2000-06-01,63
"FL",2000-07-01,63
"FL",2000-08-01,73
"FL",2000-09-01,51
"FL",2000-10-01,53
"FL",2000-11-01,44
"FL",2000-12-01,43
"FL",2001-01-01,61
"FL",2001-02-01,77
"FL",2001-03-01,75
"FL",2001-04-01,79
"FL",2001-05-01,72
"FL",2001-06-01,67
"FL",2001-07-01,55
"FL",2001-08-01,81
"FL",2001-09-01,58
"FL",2001-10-01,62
"FL",2001-11-01,48
"FL",2001-12-01,38
"FL",2002-01-01,35
"FL",2002-02-01,29
"FL",2002-03-01,41
"FL",2002-04-01,45
"FL",2002-05-01,54
"FL",2002-06-01,50
"FL",2002-07-01,63
"FL",2002-08-01,53
"FL",2002-09-01,44
"FL",2002-10-01,57
"FL",2002-11-01,41
"FL",2002-12-01,29
"FL",2003-01-01,49
"FL",2003-02-01,50
"FL",2003-03-01,52
"FL",2003-04-01,57
"FL",2003-05-01,51
"FL",2003-06-01,50
"FL",2003-07-01,64
"FL",2003-08-01,62
"FL",2003-09-01,56
"FL",2003-10-01,67
"FL",2003-11-01,56
"FL",2003-12-01,31
"FL",2004-01-01,44
"FL",2004-02-01,28
"FL",2004-03-01,48
"FL",2004-04-01,39
"FL",2004-05-01,38
"FL",2004-06-01,60
"FL",2004-07-01,53
"FL",2004-08-01,31
"FL",2004-09-01,41
"FL",2004-10-01,46
"FL",2004-11-01,47
"FL",2004-12-01,33
"FL",2005-01-01,39
"FL",2005-02-01,48
"FL",2005-03-01,61
"FL",2005-04-01,42
"FL",2005-05-01,37
"FL",2005-06-01,63
"FL",2005-07-01,46
"FL",2005-08-01,68
"FL",2005-09-01,56
"FL",2005-10-01,57
"FL",2005-11-01,44
"FL",2005-12-01,51
"FL",2006-01-01,50
"FL",2006-02-01,48
"FL",2006-03-01,70
"FL",2006-04-01,54
"FL",2006-05-01,86
"FL",2006-06-01,81
"FL",2006-07-01,76
"FL",2006-08-01,71
"FL",2006-09-01,64
"FL",2006-10-01,48
"FL",2006-11-01,57
"FL",2006-12-01,59
"FL",2007-01-01,50
"FL",2007-02-01,43
"FL",2007-03-01,73
"FL",2007-04-01,80
"FL",2007-05-01,66
"FL",2007-06-01,75
"FL",2007-07-01,72
"FL",2007-08-01,77
"FL",2007-09-01,61
"FL",2007-10-01,66
"FL",2007-11-01,55
"FL",2007-12-01,43
"FL",2008-01-01,49
"FL",2008-02-01,59
"FL",2008-03-01,47
"FL",2008-04-01,43
"FL",2008-05-01,63
"FL",2008-06-01,55
"FL",2008-07-01,61
"FL",2008-08-01,47
"FL",2008-09-01,49
"FL",2008-10-01,63
"FL",2008-11-01,30
"FL",2008-12-01,39
"FL",2009-01-01,50
"FL",2009-02-01,52
"FL",2009-03-01,44
"FL",2009-04-01,49
"FL",2009-05-01,41
"FL",2009-06-01,61
"FL",2009-07-01,54
"FL",2009-08-01,48
"FL",2009-09-01,56
"FL",2009-10-01,48
"FL",2009-11-01,40
"FL",2009-12-01,43
"FL",2010-01-01,41
"FL",2010-02-01,34
"FL",2010-03-01,42
"FL",2010-04-01,44
